vote20jb,apppres5,taxecon,billtax,trade2,trade4,richpoor2,immignum,refugees,dreamer,wall5,pathway,famsep,freecol,diversity5,gw1,gw2,prek,science,rr2,age,gender,educ,marstat,race,employ,faminc_new,ideology,party_id,vote16post,religpew,region,pk_cjus_correct,pk_germ_correct,pk_sen,pk_spend,compl_data$weight,ability
2,0,7,1,4,3,1,3,1,2,0,1,5,1,1,1,1,1,4,2,59,0,no_hs,married,white,unemployed,4,very_liberal,democrat,clinton,no_rel,northeast,1,1,1,1,1.08301582114477,0.9023112506587095
2,0,7,1,3,1,1,4,1,2,0,1,5,6,1,1,1,1,5,3,58,0,high_school,married,white,full_time,6,liberal,democrat,clinton,christian,northeast,0,1,0,1,0.922722758300421,-0.3254948128884364
3,1,4,2,4,2,3,5,4,2,1,2,4,7,0,2,2,4,3,4,66,0,high_school,married,white,retired,4,moderate,independent,no_vote,no_rel,midwest,0,0,0,0,0.875772471178101,-1.0952751615565093
4,0,4,1,3,4,1,5,3,2,0,3,4,3,0,3,3,4,2,1,55,0,some_college,separated,black,unemployed,1,moderate,independent,no_vote,christian,south,0,0,0,0,0.787083728009993,-1.0952751615565093
2,0,4,1,4,2,2,5,3,2,1,2,5,3,1,1,1,4,4,4,58,1,high_school,divorced,white,full_time,6,moderate,democrat,clinton,christian,northeast,1,1,1,0,0.878855634357939,0.9023112506587095
1,1,2,4,4,2,5,4,3,2,1,2,3,6,0,4,5,2,2,4,38,0,four_yr_college,married,white,disabled,5,conservative,republican,trump,christian,south,1,1,1,1,1.04449801188563,0.9023112506587095
2,0,6,1,1,2,1,1,1,2,0,1,5,3,1,1,1,2,5,1,36,0,post_grad,married,white,full_time,11,very_liberal,democrat,clinton,other_rel,south,1,1,1,1,1.15605850208199,0.9023112506587095
1,1,1,7,3,4,5,7,7,1,1,5,5,7,0,5,4,7,1,5,71,0,two_yr_college,divorced,white,full_time,9,very conservative,republican,trump,christian,south,1,1,1,0,0.964187113748541,0.9023112506587095
1,1,2,6,4,2,5,4,3,1,1,4,3,7,0,5,4,7,3,4,56,1,high_school,never_married,white,full_time,5,very conservative,republican,trump,christian,west,1,1,0,0,0.792508744423736,0.3765651044139333
3,0,3,2,4,2,2,4,5,2,0,1,5,1,0,1,1,2,1,1,80,0,four_yr_college,widowed,black,retired,4,moderate,democrat,clinton,christian,south,0,0,0,0,0.955336379796202,-1.0952751615565093
2,0,6,4,4,2,2,4,3,2,0,2,5,3,1,1,1,2,2,1,69,0,some_college,civil,black,full_time,7,liberal,democrat,clinton,christian,midwest,0,1,0,0,1.030579627565,-0.3254948128884364
1,1,2,7,2,1,5,4,4,2,1,2,5,7,0,5,1,7,2,2,35,1,four_yr_college,married,white,full_time,11,moderate,independent,trump,christian,south,1,1,1,1,0.976636706618742,0.9023112506587095
1,1,2,2,2,2,3,5,7,1,1,2,4,4,0,3,1,3,3,2,48,0,high_school,married,white,part_time,5,very conservative,republican,no_vote,christian,south,0,0,0,0,0.820801126630722,-1.0952751615565093
1,1,4,4,3,3,1,7,3,2,1,2,4,5,0,3,3,4,3,2,81,0,two_yr_college,widowed,white,retired,4,very conservative,republican,trump,christian,south,0,0,0,0,0.964187113748541,-1.0952751615565093
2,0,4,1,3,2,1,2,1,2,0,1,5,2,1,1,1,2,4,1,22,0,four_yr_college,never_married,mixed,full_time,4,very_liberal,democrat,clinton,no_rel,northeast,1,1,1,1,0.870506328743659,0.9023112506587095
1,1,2,7,2,1,2,7,2,2,1,5,1,7,0,5,3,7,2,5,58,0,high_school,married,white,full_time,8,conservative,republican,trump,no_rel,west,1,1,1,1,1.07978658850445,0.9023112506587095
2,0,4,1,3,2,1,2,3,2,0,1,5,1,0,2,2,2,2,4,61,0,high_school,widowed,white,retired,1,moderate,democrat,clinton,christian,northeast,0,0,0,0,0.922722758300421,-1.0952751615565093
1,1,1,7,1,1,5,7,6,2,1,2,5,7,1,1,1,7,3,5,64,0,high_school,married,white,retired,4,very conservative,republican,trump,christian,northeast,0,1,0,0,0.87142212322185,-0.3254948128884364
2,0,3,2,3,2,3,6,5,2,1,4,4,5,1,2,3,2,2,2,53,0,some_college,civil,black,homemaker,3,moderate,democrat,clinton,christian,south,0,0,0,1,0.884818557089412,-1.0952751615565093
2,0,4,2,3,1,2,4,3,2,0,2,3,4,1,2,2,4,3,1,33,0,post_grad,married,white,full_time,8,very conservative,democrat,clinton,no_rel,south,0,1,1,0,1.15605850208199,-0.11351814869798042
1,1,2,6,3,3,5,6,7,1,1,5,3,7,0,3,3,7,2,5,43,1,four_yr_college,married,white,full_time,7,very conservative,republican,trump,christian,midwest,1,0,0,0,0.976636706618742,-0.1442940187936165
2,0,6,2,4,1,3,4,1,2,0,1,5,6,1,1,2,1,5,1,53,0,post_grad,married,black,full_time,9,moderate,democrat,clinton,no_rel,south,1,1,1,1,0.868575956197736,0.9023112506587095
1,1,4,1,3,3,1,4,6,1,1,5,5,7,1,3,2,6,3,5,62,0,high_school,married,white,full_time,8,moderate,republican,no_vote,jewish,west,0,0,1,0,1.01706167969247,-0.6196132327347812
1,1,2,7,2,2,4,6,2,2,0,1,5,7,0,2,2,2,3,5,44,0,four_yr_college,married,white,full_time,9,conservative,republican,trump,christian,south,0,0,0,1,1.04449801188563,-1.0952751615565093
4,1,3,1,2,2,2,4,5,1,1,3,2,2,1,1,1,3,5,3,40,1,four_yr_college,married,black,full_time,6,moderate,independent,no_vote,muslim,west,0,0,0,1,1.10563812541646,-1.0952751615565093
2,0,6,1,4,1,1,2,1,2,0,1,5,1,1,1,1,1,5,2,42,1,four_yr_college,married,white,full_time,8,very_liberal,democrat,clinton,no_rel,midwest,1,1,1,0,1.03413132599488,0.9023112506587095
2,0,3,5,4,3,2,2,3,2,0,1,5,3,1,1,2,4,5,2,33,0,four_yr_college,civil,asian,part_time,10,liberal,democrat,clinton,no_rel,south,1,1,1,0,0.790205570683662,0.9023112506587095
1,1,1,4,3,2,5,7,2,1,1,1,2,7,0,4,5,7,1,5,63,0,high_school,married,white,homemaker,3,conservative,republican,trump,christian,west,0,0,0,0,0.87142212322185,-1.0952751615565093
2,0,4,2,3,2,2,3,2,2,0,2,3,2,1,2,2,2,2,2,29,0,post_grad,never_married,asian,full_time,13,very_liberal,democrat,clinton,christian,west,0,0,0,1,1.62841428374353,-1.0952751615565093
1,1,2,7,4,2,4,6,5,2,1,2,5,7,0,5,2,7,1,5,39,1,some_college,married,white,full_time,6,conservative,republican,trump,christian,midwest,0,1,0,0,0.996785201127196,-0.3254948128884364
2,0,5,1,3,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,27,0,four_yr_college,never_married,white,full_time,9,very_liberal,democrat,clinton,no_rel,northeast,1,1,1,0,1.34715630903953,0.9023112506587095
1,1,1,7,3,2,5,5,6,1,1,5,3,7,0,5,5,4,2,5,61,1,high_school,married,white,full_time,4,very conservative,republican,trump,no_rel,midwest,1,1,1,1,0.829993880619484,0.9023112506587095
3,0,4,5,2,2,4,4,4,2,1,2,4,6,0,2,3,3,3,4,27,0,post_grad,married,white,full_time,9,conservative,republican,trump,christian,midwest,1,1,1,0,0.788286168555875,0.9023112506587095
1,1,2,1,2,2,1,7,3,2,1,1,5,1,0,1,1,1,5,4,31,0,two_yr_college,married,white,homemaker,4,conservative,republican,no_vote,christian,south,0,0,0,0,0.841680987282489,-1.0952751615565093
1,1,1,7,2,1,4,3,4,2,1,2,3,7,0,5,5,6,1,5,58,0,high_school,divorced,white,full_time,3,moderate,republican,trump,other_rel,south,1,0,0,0,0.912639809717802,-0.1442940187936165
1,1,1,7,3,1,5,1,4,2,1,2,4,7,0,2,3,7,4,4,48,1,high_school,married,white,full_time,8,moderate,republican,trump,no_rel,south,0,1,1,0,0.792508744423736,-0.11351814869798042
1,1,2,4,2,1,5,6,4,2,1,5,3,7,0,5,5,6,1,5,52,0,high_school,married,white,homemaker,6,very conservative,republican,trump,christian,northeast,1,1,0,1,0.87142212322185,0.3765651044139333
1,1,6,1,4,2,3,7,2,2,1,1,5,2,0,2,5,2,4,5,59,0,no_hs,married,white,homemaker,4,very conservative,republican,no_vote,christian,south,0,0,0,0,1.00314773385733,-1.0952751615565093
1,1,4,4,3,3,3,7,7,1,1,4,2,4,0,3,3,1,1,5,41,0,high_school,divorced,white,homemaker,2,moderate,republican,trump,no_rel,south,0,0,0,0,0.904579396115749,-1.0952751615565093
2,0,4,4,3,2,2,4,2,2,0,1,5,2,1,2,3,4,3,3,41,0,four_yr_college,civil,white,part_time,8,moderate,independent,no_vote,no_rel,midwest,0,0,1,0,0.96333141098758,-0.6196132327347812
1,1,2,5,1,2,3,6,6,1,1,4,3,7,0,3,3,4,3,4,62,1,high_school,married,white,full_time,9,conservative,republican,trump,no_rel,south,0,1,0,0,0.847649185791497,-0.3254948128884364
1,1,2,3,3,2,4,7,5,1,1,5,5,5,0,2,1,2,1,5,57,0,high_school,widowed,white,disabled,2,very conservative,republican,no_vote,christian,south,0,0,0,0,0.859624473676246,-1.0952751615565093
1,0,5,4,3,3,3,4,4,1,0,3,3,4,0,3,3,4,3,3,30,0,some_college,never_married,hispanic,student,2,moderate,republican,no_vote,christian,south,0,1,0,0,0.808606162340189,-0.3254948128884364
2,0,4,3,3,2,1,3,2,2,0,1,5,5,1,2,2,5,4,2,35,0,some_college,civil,hispanic,part_time,2,very_liberal,independent,no_vote,no_rel,west,0,0,1,0,1.42442307958189,-0.6196132327347812
2,0,7,1,4,2,1,5,2,2,0,4,5,3,1,1,1,6,5,5,43,0,post_grad,civil,white,full_time,7,liberal,democrat,clinton,christian,west,0,0,1,0,1.03099176857853,-0.6196132327347812
1,1,1,6,3,3,4,7,2,2,1,5,3,6,0,2,2,6,3,5,61,0,high_school,married,white,full_time,3,very conservative,republican,trump,christian,south,1,1,0,0,0.912639809717802,0.3765651044139333
2,0,5,7,5,5,1,4,4,2,0,1,5,7,0,5,5,7,4,4,50,0,some_college,never_married,black,full_time,8,very_liberal,democrat,clinton,christian,south,1,1,1,1,0.884818557089412,0.9023112506587095
2,0,7,7,5,1,1,5,2,2,0,1,5,7,1,1,2,6,4,5,64,0,high_school,never_married,white,full_time,2,moderate,democrat,clinton,christian,midwest,1,1,0,0,0.922722758300421,0.3765651044139333
1,1,1,6,3,2,5,6,4,2,1,3,3,7,0,4,3,4,2,4,76,0,some_college,married,white,retired,10,conservative,republican,trump,christian,south,0,1,1,1,0.964187113748541,-0.11351814869798042
2,0,5,2,3,2,3,3,1,2,0,1,5,7,1,1,1,1,5,2,39,0,post_grad,married,white,full_time,14,liberal,democrat,clinton,no_rel,west,1,1,1,1,1.12403836185135,0.9023112506587095
1,1,1,7,1,1,5,7,7,1,1,2,3,7,0,5,5,4,3,5,35,1,some_college,never_married,white,full_time,10,very conservative,republican,other,other_rel,west,0,1,0,0,0.907296886326225,-0.3254948128884364
3,0,3,5,3,2,5,5,5,1,1,3,4,7,0,4,3,6,4,3,32,0,post_grad,married,white,homemaker,11,very conservative,republican,other,christian,south,1,1,1,0,0.649029234554347,0.9023112506587095
2,0,5,2,3,2,1,3,1,2,0,1,5,2,1,2,2,2,4,3,36,0,post_grad,married,white,homemaker,9,liberal,democrat,clinton,no_rel,west,1,1,1,0,1.12403836185135,0.9023112506587095
2,0,5,1,3,2,2,4,3,2,0,2,5,4,1,1,1,2,2,4,58,0,high_school,married,white,part_time,8,liberal,democrat,no_vote,christian,northeast,1,1,0,0,0.820801126630722,0.3765651044139333
3,0,4,1,3,3,3,4,4,2,1,2,3,5,0,3,3,7,3,3,59,0,high_school,married,white,part_time,9,very_liberal,democrat,no_vote,christian,northeast,0,0,1,0,0.820801126630722,-0.6196132327347812
4,0,4,1,3,2,2,4,4,2,0,2,5,2,1,1,2,3,5,2,31,0,post_grad,never_married,white,full_time,1,moderate,independent,no_vote,no_rel,south,0,0,0,0,1.02836319189494,-1.0952751615565093
2,0,3,3,1,1,2,4,4,1,0,3,3,4,0,3,3,4,3,3,35,0,two_yr_college,married,white,homemaker,1,very_liberal,democrat,clinton,no_rel,west,0,0,0,0,0.959836119974666,-1.0952751615565093
2,0,6,2,4,2,1,2,1,2,0,3,5,2,1,1,1,1,5,2,41,1,four_yr_college,married,white,full_time,14,very_liberal,democrat,clinton,no_rel,south,1,1,1,1,1.08304504949883,0.9023112506587095
1,1,4,1,3,3,2,7,4,2,1,3,5,4,0,3,3,1,2,5,55,0,no_hs,married,white,full_time,3,conservative,republican,trump,christian,midwest,0,0,1,0,1.02280336954424,-0.6196132327347812
2,0,1,1,3,3,1,3,4,2,0,1,5,1,1,2,1,4,3,2,61,0,high_school,married,black,full_time,4,liberal,democrat,clinton,christian,south,0,1,0,0,0.811134757431303,-0.3254948128884364
1,1,1,7,1,1,4,5,2,1,1,2,5,7,0,5,5,7,2,5,67,0,two_yr_college,divorced,white,part_time,8,very conservative,republican,trump,other_rel,west,0,1,1,1,0.939321412825532,-0.11351814869798042
1,1,3,5,3,2,4,4,1,2,1,4,2,6,1,2,2,5,3,3,36,0,four_yr_college,married,white,full_time,10,conservative,republican,trump,christian,south,0,0,1,0,1.04449801188563,-0.6196132327347812
2,0,5,4,3,4,3,4,2,2,0,1,4,1,1,4,2,4,5,2,74,0,four_yr_college,divorced,white,full_time,8,conservative,democrat,clinton,christian,south,1,0,1,0,1.06326693941721,0.0695224553430114
1,1,5,3,4,3,3,4,7,1,1,4,5,6,1,2,2,6,3,3,63,0,high_school,married,white,disabled,7,moderate,independent,trump,christian,midwest,0,0,1,1,0.87142212322185,-0.6196132327347812
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,2,3,49,1,high_school,married,white,disabled,1,moderate,democrat,no_vote,no_rel,midwest,0,0,0,0,0.924959618645548,-1.0952751615565093
2,0,6,1,3,2,1,2,1,2,0,1,5,4,1,1,1,1,3,1,41,1,four_yr_college,married,white,full_time,12,very_liberal,democrat,clinton,christian,south,1,0,1,1,1.08304504949883,0.0695224553430114
4,0,4,4,3,3,3,4,4,2,0,2,5,3,1,3,3,4,3,3,28,0,four_yr_college,never_married,asian,full_time,3,moderate,republican,no_vote,no_rel,west,0,0,1,1,0.77435239235677,-0.6196132327347812
4,0,4,4,3,3,3,4,4,1,1,3,3,4,0,3,3,4,3,3,52,0,high_school,married,white,unemployed,5,very conservative,republican,no_vote,christian,south,0,0,0,0,0.859624473676246,-1.0952751615565093
2,0,6,1,2,2,1,1,1,2,0,1,5,4,1,1,1,1,3,1,68,0,four_yr_college,married,white,full_time,4,liberal,democrat,clinton,no_rel,west,1,1,1,1,1.01524645761951,0.9023112506587095
2,0,7,1,3,1,1,2,1,2,0,1,5,1,1,1,1,2,5,1,43,0,two_yr_college,never_married,white,full_time,3,liberal,democrat,no_vote,no_rel,northeast,1,1,1,0,0.841680987282489,0.9023112506587095
4,1,4,4,3,3,2,7,7,1,1,5,3,4,0,1,1,4,1,4,46,0,high_school,never_married,white,unemployed,2,conservative,independent,no_vote,christian,south,0,0,0,0,0.820801126630722,-1.0952751615565093
1,1,4,4,3,2,2,7,4,1,1,1,3,7,0,3,3,4,2,3,62,0,high_school,divorced,white,disabled,3,very conservative,republican,trump,christian,south,1,1,0,0,0.912639809717802,0.3765651044139333
2,0,7,1,3,3,1,1,1,2,0,1,5,2,1,1,1,1,5,1,62,0,high_school,never_married,white,retired,7,moderate,democrat,clinton,other_rel,northeast,1,1,1,0,0.922722758300421,0.9023112506587095
2,0,3,3,4,2,4,3,2,2,0,1,5,3,1,2,2,3,5,1,33,0,post_grad,married,white,full_time,1,moderate,democrat,clinton,christian,midwest,0,1,1,0,1.03099176857853,-0.11351814869798042
2,0,4,2,4,3,3,4,4,2,0,2,5,4,0,2,2,4,3,4,30,0,four_yr_college,married,white,full_time,10,moderate,democrat,clinton,christian,midwest,0,1,1,1,1.34715630903953,-0.11351814869798042
2,0,4,1,3,3,3,5,5,2,0,2,5,4,0,1,2,5,2,2,44,0,four_yr_college,married,hispanic,full_time,9,moderate,democrat,clinton,christian,northeast,0,0,0,0,1.12941493805853,-1.0952751615565093
2,0,4,2,3,3,2,3,1,2,0,2,5,2,1,2,1,1,5,2,35,0,four_yr_college,married,white,unemployed,9,very_liberal,democrat,clinton,no_rel,northeast,1,1,0,0,1.08295150660022,0.3765651044139333
2,0,6,1,3,2,1,2,1,2,0,1,5,1,1,1,1,1,5,1,29,1,post_grad,married,white,full_time,9,liberal,democrat,other,christian,west,1,1,1,1,0.566867111136061,0.9023112506587095
1,1,3,4,3,2,3,6,6,2,1,2,4,6,0,2,3,6,3,5,74,0,high_school,married,white,retired,9,conservative,republican,trump,christian,south,1,1,1,0,0.954396916008379,0.9023112506587095
1,1,3,6,3,2,5,4,3,2,1,3,4,7,0,4,3,6,3,5,34,1,four_yr_college,married,white,full_time,3,conservative,republican,other,christian,south,0,1,0,1,0.580577420373078,-0.3254948128884364
2,0,4,1,3,1,2,2,1,2,0,1,5,4,1,1,1,1,3,3,50,0,high_school,divorced,white,part_time,2,liberal,democrat,clinton,no_rel,midwest,1,1,1,0,1.14335364316539,0.9023112506587095
1,1,3,2,2,3,2,3,2,1,1,2,3,3,1,1,2,2,2,1,31,0,four_yr_college,never_married,white,full_time,8,conservative,republican,trump,christian,south,0,0,0,0,1.02274263069667,-1.0952751615565093
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,1,51,0,high_school,never_married,white,unemployed,1,liberal,independent,no_vote,no_rel,northeast,0,0,0,0,0.820801126630722,-1.0952751615565093
4,0,6,6,5,4,5,7,7,2,0,4,4,6,0,4,4,6,5,4,31,0,high_school,married,hispanic,part_time,1,conservative,republican,no_vote,christian,northeast,0,0,1,0,0.461637773738036,-0.6196132327347812
2,0,4,1,4,2,1,1,1,2,0,1,5,1,1,1,1,2,5,1,42,0,some_college,separated,hispanic,disabled,5,liberal,democrat,clinton,christian,midwest,0,0,0,0,1.04580701262706,-1.0952751615565093
2,0,4,2,3,2,3,5,5,2,1,2,3,5,0,2,2,5,4,5,57,0,four_yr_college,married,hispanic,retired,9,moderate,democrat,clinton,christian,south,0,0,0,0,1.16081841289456,-1.0952751615565093
2,1,1,7,2,1,3,4,6,2,1,4,5,7,1,2,3,4,4,4,53,1,two_yr_college,married,black,full_time,7,conservative,independent,other,christian,west,1,1,1,1,0.457077105794544,0.9023112506587095
2,0,6,2,4,1,1,3,2,2,0,1,5,2,1,2,1,1,4,1,63,0,high_school,married,white,full_time,13,liberal,democrat,clinton,no_rel,south,1,1,1,1,0.966366930694957,0.9023112506587095
2,0,4,5,3,3,3,5,4,2,0,2,5,5,0,2,3,6,3,5,64,0,high_school,married,white,retired,10,moderate,independent,no_vote,christian,midwest,0,0,0,0,0.820801126630722,-1.0952751615565093
1,1,1,7,5,4,5,3,1,2,1,2,4,7,1,2,2,6,4,5,58,0,high_school,married,white,disabled,4,conservative,republican,trump,christian,south,0,0,0,0,0.912639809717802,-1.0952751615565093
2,0,4,2,4,2,1,3,2,2,0,2,5,2,1,1,1,1,5,2,62,0,high_school,widowed,white,retired,4,liberal,democrat,clinton,no_rel,south,1,1,1,0,0.966366930694957,0.9023112506587095
1,1,4,4,4,2,3,6,4,2,1,3,3,4,0,2,5,4,3,3,64,0,high_school,divorced,white,retired,2,conservative,independent,no_vote,no_rel,south,0,0,0,0,0.859624473676246,-1.0952751615565093
1,1,2,2,2,2,2,3,4,2,0,2,2,3,0,3,3,4,3,2,44,1,four_yr_college,married,white,full_time,10,conservative,republican,trump,christian,northeast,0,0,0,0,1.02283097288894,-1.0952751615565093
3,1,7,1,5,5,1,7,7,1,1,5,3,1,0,1,1,3,3,5,55,0,high_school,widowed,white,disabled,2,moderate,independent,trump,no_rel,northeast,0,0,0,1,0.87142212322185,-1.0952751615565093
1,1,1,7,2,2,5,7,6,1,1,5,2,7,0,5,4,6,3,5,58,0,high_school,married,white,homemaker,5,very conservative,republican,no_vote,christian,south,1,1,1,1,0.859624473676246,0.9023112506587095
2,0,7,1,3,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,63,1,some_college,never_married,hispanic,retired,2,very_liberal,independent,clinton,no_rel,south,1,1,0,0,0.758430760347094,0.3765651044139333
1,1,2,5,4,2,4,6,5,1,1,5,2,7,1,4,2,6,2,4,59,0,high_school,married,white,full_time,6,very conservative,republican,trump,christian,midwest,1,1,1,1,0.87142212322185,0.9023112506587095
1,1,5,3,4,3,4,4,3,2,1,4,5,4,0,3,2,4,3,5,55,0,high_school,married,white,unemployed,4,very conservative,republican,trump,christian,west,1,0,0,0,0.87142212322185,-0.1442940187936165
2,0,5,3,4,2,1,4,1,2,0,1,5,1,1,3,3,1,4,1,41,0,no_hs,never_married,white,unemployed,1,very_liberal,democrat,no_vote,no_rel,west,0,0,0,0,1.53122976738042,-1.0952751615565093
2,0,7,2,5,5,1,2,2,2,0,1,5,1,0,1,2,1,5,1,59,0,high_school,married,white,full_time,9,very_liberal,democrat,clinton,no_rel,south,1,1,0,0,0.966366930694957,0.3765651044139333
3,0,4,4,3,3,4,4,2,2,0,2,5,3,0,2,1,3,2,3,48,1,high_school,divorced,white,full_time,3,moderate,independent,other,no_rel,northeast,0,1,0,0,0.471119587603477,-0.3254948128884364
3,0,4,1,3,2,1,4,2,2,0,2,5,3,1,4,2,1,3,2,36,0,post_grad,married,other_race,full_time,8,moderate,independent,other,christian,west,0,0,0,0,0.816302190834708,-1.0952751615565093
3,0,5,3,3,2,2,3,2,2,0,1,5,1,1,1,1,1,5,1,26,0,four_yr_college,never_married,white,full_time,4,very_liberal,democrat,no_vote,no_rel,west,1,1,1,0,1.19835281644514,0.9023112506587095
2,0,7,1,2,2,1,3,2,2,0,2,5,1,1,1,1,1,5,2,41,1,two_yr_college,married,white,full_time,8,very_liberal,independent,no_vote,no_rel,midwest,0,1,0,0,0.938881851047225,-0.3254948128884364
1,1,2,1,2,2,2,6,7,1,1,4,5,7,0,2,2,3,1,2,62,0,high_school,married,white,retired,5,conservative,republican,trump,christian,northeast,0,0,0,0,0.87142212322185,-1.0952751615565093
2,0,3,4,3,2,3,5,4,1,1,2,5,3,1,2,2,4,2,4,46,0,high_school,never_married,white,disabled,1,moderate,independent,no_vote,other_rel,south,0,0,0,0,0.820801126630722,-1.0952751615565093
2,1,4,3,3,2,3,6,4,2,1,5,3,5,0,2,3,5,2,5,60,0,high_school,divorced,white,part_time,2,moderate,democrat,no_vote,christian,south,0,0,0,0,0.859624473676246,-1.0952751615565093
3,0,3,4,3,3,3,4,1,2,0,2,5,1,1,2,2,5,3,1,57,0,some_college,married,hispanic,homemaker,7,moderate,democrat,clinton,christian,northeast,0,0,0,0,0.789141036244256,-1.0952751615565093
3,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,25,0,post_grad,never_married,white,full_time,6,very_liberal,democrat,no_vote,christian,south,0,0,0,0,0.74249454772375,-1.0952751615565093
1,1,1,2,2,1,1,2,3,2,1,2,1,2,1,2,1,2,4,2,37,0,post_grad,married,white,full_time,8,liberal,republican,trump,christian,west,0,1,1,0,1.06154517926001,-0.11351814869798042
1,1,4,6,5,4,5,5,5,2,1,2,5,6,1,4,2,2,5,5,44,0,post_grad,married,white,full_time,10,very conservative,republican,trump,christian,northeast,0,1,1,0,0.973671699236921,-0.11351814869798042
2,0,6,1,5,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,32,0,post_grad,married,white,part_time,6,liberal,democrat,clinton,christian,northeast,0,1,0,0,1.03099176857853,-0.3254948128884364
2,0,5,3,3,2,3,4,2,2,0,1,5,1,1,2,2,2,4,2,44,0,two_yr_college,divorced,white,disabled,3,very_liberal,democrat,no_vote,no_rel,south,0,1,0,0,0.772007610334614,-0.3254948128884364
1,1,1,7,4,2,5,5,4,1,1,5,2,7,1,5,3,7,2,5,57,1,high_school,married,white,part_time,8,very conservative,republican,trump,christian,west,1,1,1,0,0.792508744423736,0.9023112506587095
2,0,6,1,3,3,1,3,1,2,0,2,5,2,0,1,1,1,5,1,68,0,some_college,divorced,white,retired,2,very_liberal,democrat,no_vote,no_rel,west,0,1,1,1,0.884756139843003,-0.11351814869798042
2,0,6,1,4,3,3,3,1,2,0,2,5,3,1,1,2,2,4,2,36,0,post_grad,married,white,full_time,8,moderate,democrat,clinton,christian,south,0,1,1,0,1.15605850208199,-0.11351814869798042
1,1,4,2,5,4,3,4,7,1,1,2,3,7,0,2,2,6,2,5,72,0,some_college,married,white,part_time,6,moderate,republican,clinton,christian,northeast,0,0,1,0,1.03566728393304,-0.6196132327347812
1,0,4,4,3,3,2,4,4,1,0,3,3,4,0,3,3,4,4,3,56,1,high_school,never_married,white,part_time,2,very conservative,republican,no_vote,christian,midwest,1,1,1,0,0.781779454703653,0.9023112506587095
1,1,1,7,2,2,4,4,5,1,1,5,4,7,0,5,4,7,1,5,61,1,some_college,married,hispanic,full_time,10,very conservative,republican,trump,christian,west,1,1,0,1,0.683915521636418,0.3765651044139333
4,0,4,4,3,3,3,4,4,1,0,3,3,4,0,3,5,4,1,3,32,0,some_college,married,white,homemaker,8,very conservative,republican,no_vote,no_rel,northeast,0,0,0,1,0.853815039857901,-1.0952751615565093
4,0,4,4,4,3,3,4,4,1,0,4,5,4,1,3,2,4,4,2,42,0,post_grad,married,asian,part_time,9,very_liberal,democrat,no_vote,no_rel,west,1,1,0,1,1.04381582949962,0.3765651044139333
2,0,6,3,2,1,3,1,1,2,0,3,5,7,1,2,2,2,5,1,26,0,post_grad,never_married,white,student,4,moderate,democrat,other,christian,northeast,1,1,1,0,0.468609409368235,0.9023112506587095
2,0,6,2,3,2,1,3,3,2,0,1,5,2,1,1,1,1,5,2,72,0,some_college,married,white,part_time,10,very_liberal,democrat,clinton,jewish,northeast,1,1,1,0,1.03566728393304,0.9023112506587095
2,0,7,3,4,2,3,2,1,2,0,1,5,1,1,1,1,1,5,2,70,0,some_college,widowed,white,part_time,3,liberal,democrat,clinton,buddhist,west,1,1,1,0,0.994619280227256,0.9023112506587095
