"age","gender","education","ethnicity","income","partisanship","eu_ref","condition","ethnicity_simple","know","contact","worry","govt_perf","restrict","behavior","numeracy","trust","distrust"
19,"Female","A-level (or equivalent)","White","3","No party","I was not eligible to vote, but would have voted Remain","treat1","White",0.478411095681547,0.460547865513442,-1.60829096761465,-1.43269617716106,-0.72988822364663,1.23698157272214,5,0.174875760452895,-0.723456133636216
30,"Female","Postgraduate degree (e.g., MA, MSc, PhD)","White","9","No party","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-1.60829096761465,0.469453458655334,-1.42222881648173,0.0954693109573851,5.33333333333333,0.174875760452895,-0.163023990239364
29,"Female","A-level (or equivalent)","White","2","Labour","I voted Leave","treat1","White",-1.12485768652899,0.460547865513442,0.980948052732125,0.469453458655334,0.35076386178548,-0.61273521267665,4.66666666666667,0.00112798586670993,1.17064678122528
46,"Female","Undergraduate degree (e.g., BA)","White","4","No party","I voted Remain","treat1","White",-0.346210927114368,0.460547865513442,0.39131192602455,-0.266041503411797,0.35076386178548,-0.61273521267665,2,-0.707567328547404,0.440481649117151
25,"Male","Undergraduate degree (e.g., BA)","White","1","Brexit Party","I voted Leave","treat1","White",0.478411095681547,-0.476248804454124,0.242453320653121,0.141657406557449,0.35076386178548,-0.61273521267665,4.33333333333333,1.2012493209256,-0.345794717072796
51,"Female","Undergraduate degree (e.g., BA)","White","1","Labour","I voted Leave","treat1","White",-1.12485768652899,0.460547865513442,1.6137917861682,-1.43269617716106,-2.03879438148036,-0.61273521267665,1,-1.95680751435798,2.01819117897551
25,"Female","Undergraduate degree (e.g., BA)","White","3","Plaid Cymru","I voted Leave","treat1","White",-0.346210927114368,-0.476248804454124,-1.60829096761465,0.141657406557449,-2.03879438148036,0.653457304943914,4.66666666666667,0.411588730106231,-0.13608521028423
56,"Male","A-level (or equivalent)","White","4","Conservative Party","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,-1.60829096761465,1.88513304419888,0.35076386178548,0.0954693109573851,4,1.2012493209256,-0.163023990239364
38,"Male","Undergraduate degree (e.g., BA)","White","2","Green Party","I voted Remain","treat1","White",0.478411095681547,1.2085476392682,0.542226157630451,-1.43269617716106,0.35076386178548,-0.61273521267665,3.66666666666667,-1.95680751435798,2.01819117897551
26,"Female","Undergraduate degree (e.g., BA)","White","5","Green Party","I voted Remain","treat1","White",-0.406090459737849,0.373599441351396,0.39131192602455,-0.758820588623685,0.35076386178548,0.653457304943914,5,-1.48030703646599,0.276434891368055
71,"Female","Undergraduate degree (e.g., BA)","White","5","No party","I was eligible to vote, but did not","treat1","White",-0.406090459737849,-0.476248804454124,-0.569873777763838,0.469453458655334,-0.631210854979936,-0.61273521267665,2.66666666666667,0.231678464004934,-0.840650458004401
76,"Male","GCSE (or equivalent)","White","4","Liberal Democrats","I voted Remain","treat1","White",-1.12485768652899,0.373599441351396,0.39131192602455,-0.758820588623685,0.35076386178548,-0.61273521267665,4.33333333333333,0.411588730106231,0.440481649117151
47,"Female","Undergraduate degree (e.g., BA)","White","3","Labour","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,0.39131192602455,-0.758820588623685,0.35076386178548,-0.61273521267665,4.66666666666667,-0.707567328547404,0.179364505373351
50,"Female","Undergraduate degree (e.g., BA)","White","3","Conservative Party","I voted Leave","treat1","White",-0.346210927114368,1.2085476392682,-1.60829096761465,0.499905767924618,-0.72988822364663,1.23698157272214,4.66666666666667,0.00112798586670993,0.440481649117151
47,"Male","GCSE (or equivalent)","White","2","Conservative Party","I voted Leave","treat1","White",-0.346210927114368,0.460547865513442,-0.247447914764378,0.469453458655334,-0.631210854979936,-0.61273521267665,4,0.411588730106231,-0.723456133636216
36,"Female","Postgraduate degree (e.g., MA, MSc, PhD)","White","8","Liberal Democrats","I voted Leave","treat1","White",-1.12485768652899,0.460547865513442,-0.012674512737052,-0.758820588623685,0.35076386178548,0.653457304943914,4,0.668590802306462,-2.17037786409303
62,"Male","Undergraduate degree (e.g., BA)","White","7","Conservative Party","I voted Leave","treat1","White",0.478411095681547,-0.476248804454124,0.242453320653121,1.27888711087707,0.35076386178548,-0.61273521267665,6,0.174875760452895,0.514026732057896
29,"Female","GCSE (or equivalent)","White","4","Liberal Democrats","I voted Remain","treat1","White",-0.346210927114368,0.460547865513442,-0.012674512737052,-0.758820588623685,-1.33896920861413,-0.61273521267665,3,-0.707567328547404,0.179364505373351
22,"Female","A-level (or equivalent)","White","1","No party","I was not eligible to vote, but would have voted Remain","treat1","White",-0.346210927114368,-0.476248804454124,-0.247447914764378,-0.266041503411797,0.35076386178548,0.653457304943914,2.66666666666667,0.00112798586670993,-0.840650458004401
54,"Male","A-level (or equivalent)","White","2","Labour","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-0.40656918917133,-1.43269617716106,0.35076386178548,-0.61273521267665,2.33333333333333,-1.95680751435798,1.55446328442095
42,"Female","Postgraduate degree (e.g., MA, MSc, PhD)","White","5","Green Party","I voted Remain","treat1","White",-0.346210927114368,0.460547865513442,0.39131192602455,-0.266041503411797,0.35076386178548,1.23698157272214,5.66666666666667,-0.934074901068862,0.75147380203735
42,"Female","Undergraduate degree (e.g., BA)","White","7","Green Party","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,0.39131192602455,0.80645351844387,0.35076386178548,1.23698157272214,4.66666666666667,1.2012493209256,-1.18753996348727
19,"Male","A-level (or equivalent)","White","12","Conservative Party","I was not eligible to vote, but would have voted Remain","treat1","White",-0.406090459737849,0.460547865513442,0.948385674243263,0.841543428125356,-0.836909460334576,0.653457304943914,4.66666666666667,0.60588091299883,-0.415375455610038
21,"Female","Undergraduate degree (e.g., BA)","White","1","Green Party","I was not eligible to vote, but would have voted Remain","treat1","White",-0.406090459737849,-0.476248804454124,0.542226157630451,-1.43269617716106,0.35076386178548,1.23698157272214,3.33333333333333,-1.95680751435798,1.55446328442095
62,"Female","GCSE (or equivalent)","White","4","Labour","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,0.39131192602455,-0.266041503411797,0.35076386178548,-0.61273521267665,4.33333333333333,-0.707567328547404,0.75147380203735
28,"Female","Undergraduate degree (e.g., BA)","White","7","Conservative Party","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-1.03522129865336,0.469453458655334,0.35076386178548,0.653457304943914,5.33333333333333,1.64768139012258,-1.18753996348727
42,"Female","Undergraduate degree (e.g., BA)","White","2","No party","I voted Leave","treat1","White",-0.406090459737849,-0.476248804454124,0.980948052732125,0.469453458655334,0.35076386178548,-0.61273521267665,4.66666666666667,0.174875760452895,-0.840650458004401
48,"Male","GCSE (or equivalent)","White","1","Labour","I was eligible to vote, but did not","treat1","White",-0.346210927114368,-0.476248804454124,0.810849997415703,0.109008854862144,0.35076386178548,-0.61273521267665,2.66666666666667,-0.934074901068862,0.862989908264385
63,"Female","A-level (or equivalent)","White","4","No party","I voted Leave","treat1","White",-0.346210927114368,-0.476248804454124,-0.569873777763838,0.469453458655334,-0.72988822364663,-0.61273521267665,4.66666666666667,0.60588091299883,0.151786008504716
21,"Female","Undergraduate degree (e.g., BA)","White","5","No party","I was not eligible to vote, but would have voted Remain","treat1","White",-0.346210927114368,-0.476248804454124,-1.03522129865336,1.27888711087707,0.35076386178548,-0.61273521267665,0.666666666666667,2.332759842169,0.368309484450557
32,"Male","A-level (or equivalent)","White","6","Labour","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,-1.60829096761465,-0.758820588623685,0.35076386178548,0.653457304943914,5,-0.707567328547404,-0.443944911404698
30,"Female","A-level (or equivalent)","White","6","Green Party","I voted Remain","treat1","White",-0.346210927114368,0.460547865513442,0.980948052732125,-0.266041503411797,-1.33896920861413,0.653457304943914,5,0.174875760452895,-0.515989718002722
27,"Female","GCSE (or equivalent)","White","2","No party","I was eligible to vote, but did not","treat1","White",0.478411095681547,-0.476248804454124,0.542226157630451,0.841543428125356,0.35076386178548,0.0954693109573851,1.33333333333333,1.2012493209256,-0.415375455610038
43,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","6","Liberal Democrats","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-0.247447914764378,1.27888711087707,0.35076386178548,-0.61273521267665,5.33333333333333,1.2012493209256,-2.17037786409303
27,"Female","GCSE (or equivalent)","White","2","Liberal Democrats","I was eligible to vote, but did not","treat1","White",-1.1438648097804,-0.476248804454124,0.39131192602455,0.469453458655334,-0.72988822364663,-0.61273521267665,0.666666666666667,0.00112798586670993,0.0170567088308949
21,"Female","Undergraduate degree (e.g., BA)","White","2","Labour","I was not eligible to vote, but would have voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-0.600222179316755,0.469453458655334,0.35076386178548,0.0954693109573851,3.66666666666667,-1.23103345450765,0.862989908264385
42,"Female","A-level (or equivalent)","White","5","No party","I was eligible to vote, but did not","treat1","White",-0.346210927114368,-0.476248804454124,0.57025107322729,1.27888711087707,-0.72988822364663,-0.61273521267665,3.33333333333333,0.906610295808507,-1.18753996348727
50,"Female","Undergraduate degree (e.g., BA)","White","8","UKIP","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-0.40656918917133,0.141657406557449,0.35076386178548,-0.61273521267665,6,-0.230445590547,0.75147380203735
34,"Female","GCSE (or equivalent)","White","3","Labour","I voted Remain","treat1","White",-0.346210927114368,0.460547865513442,0.542226157630451,0.109008854862144,0.35076386178548,-0.61273521267665,4,-0.230445590547,0.179364505373351
40,"Female","Undergraduate degree (e.g., BA)","White","2","Green Party","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,0.39131192602455,-1.43269617716106,0.35076386178548,-0.61273521267665,2,-1.95680751435798,2.01819117897551
42,"Female","Undergraduate degree (e.g., BA)","White","1","Labour","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,1.6137917861682,-0.711099143561654,0.35076386178548,-0.61273521267665,6,-0.490582433502787,0.11136859957819
53,"Female","A-level (or equivalent)","White","5","No party","I voted Leave","treat1","White",-1.12485768652899,1.2085476392682,1.6137917861682,-0.266041503411797,0.35076386178548,0.653457304943914,4.66666666666667,-0.230445590547,-0.163023990239364
34,"Female","A-level (or equivalent)","White","4","Labour","I voted Remain","treat1","White",-0.346210927114368,-0.476248804454124,-0.569873777763838,0.109008854862144,0.35076386178548,0.653457304943914,3.33333333333333,0.174875760452895,-0.163023990239364
26,"Male","A-level (or equivalent)","White","6","Labour","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,0.810849997415703,-1.43269617716106,0.35076386178548,-0.61273521267665,3,-1.23727785895138,2.01819117897551
54,"Female","Postgraduate degree (e.g., MA, MSc, PhD)","White","5","Labour","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-0.68875631400841,-1.43269617716106,0.35076386178548,-0.61273521267665,3,-0.423893164514084,0.0841065831950797
18,"Male","A-level (or equivalent)","White","12","Green Party","I was not eligible to vote, but would have voted Remain","treat1","White",-0.346210927114368,0.460547865513442,0.39131192602455,-0.758820588623685,0.35076386178548,1.23698157272214,5,-1.23103345450765,0.75147380203735
20,"Female","A-level (or equivalent)","White","4","Green Party","I was not eligible to vote, but would have voted Leave","treat1","White",-0.406090459737849,-0.476248804454124,1.6137917861682,-1.43269617716106,0.35076386178548,-0.61273521267665,4,-1.95680751435798,2.01819117897551
39,"Male","Undergraduate degree (e.g., BA)","White","8","Labour","I voted Remain","treat1","White",0.478411095681547,0.460547865513442,0.39131192602455,-0.758820588623685,0.35076386178548,0.653457304943914,4.33333333333333,-0.707567328547404,-0.840650458004401
30,"Female","A-level (or equivalent)","White","5","UKIP","I voted Leave","treat1","White",0.478411095681547,-0.476248804454124,-0.247447914764378,0.841543428125356,-0.72988822364663,-0.61273521267665,4,0.906610295808507,-1.18753996348727
28,"Female","A-level (or equivalent)","White","4","Labour","I voted Leave","treat1","White",-0.346210927114368,0.460547865513442,-1.00184371446908,1.27888711087707,0.35076386178548,0.653457304943914,4,-0.423893164514084,0.470034789417302
23,"Male","Postgraduate degree (e.g., MA, MSc, PhD)","White","3","Conservative Party","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,-1.60829096761465,0.80645351844387,0.35076386178548,-0.61273521267665,5.66666666666667,1.2012493209256,-1.18753996348727
42,"Male","Undergraduate degree (e.g., BA)","White","5","Labour","I voted Remain","treat1","White",-1.1438648097804,-0.476248804454124,-1.03522129865336,0.469453458655334,-0.72988822364663,0.653457304943914,5.66666666666667,0.174875760452895,-0.163023990239364
25,"Male","A-level (or equivalent)","White","6","No party","I was eligible to vote, but did not","treat1","White",0.478411095681547,-0.476248804454124,0.542226157630451,-0.266041503411797,-0.836909460334576,-0.61273521267665,5,0.352190160319605,-0.840650458004401
68,"Male","A-level (or equivalent)","White","2","No party","I voted Leave","treat1","White",0.478411095681547,-0.476248804454124,0.39131192602455,0.80645351844387,0.35076386178548,-0.61273521267665,5,0.231678464004934,0.440481649117151
73,"Male","Undergraduate degree (e.g., BA)","White","2","Liberal Democrats","I voted Remain","treat1","White",0.478411095681547,-0.476248804454124,0.39131192602455,1.27888711087707,-0.631210854979936,-0.61273521267665,6,1.2012493209256,-0.443944911404698
