age,gender,education,ethnicity,income,partisanship,eu_ref,k_scale_virus,k_scale_bacteria,k_scale_hot,k_scale_vaccine,k_scale_recover,k_scale_mosquito,k_scale_antibiotics,contact_scale_tested,contact_scale_confident,contact_scale_know_tested,contact_scale_know_passed,contact_scale_treating,numeracy_fractions,numeracy_discount,numeracy_useful,trust_understands,trust_intentions,trust_does_right,distrust_no_respect,distrust_ignore,distrust_unfair,time_on_page,worry_scale_contracting,worry_scale_unwell,worry_scale_fr_fam,worry_scale_finances,worry_scale_job,worry_scale_society,govt_perform_comm,govt_perform_advice,govt_perform_response,govt_perform_adapt,govt_perform_compared,govt_perform_protecting,restrictions_quarantine,restrictions_schools,restrictions_events,restrictions_hospital,restrictions_stop_flights,restrictions_quar_flights,restrictions_soc_dist,restrictions_mask_transport,restrictions_mask_indoors,behavior_hairdresser,behavior_museum,behavior_bars,behavior_public_toilet,behavior_public_transport,behavior_cinemas,behavior_abroad,behavior_worship,behavior_gym,behavior_public_gathering,manip_check,condition,residence,nationality,ethnicity_simple,know,contact,worry,govt_perf,restrict,behavior,numeracy,trust,distrust
30,Female,"Undergraduate degree (e.g., BA)",White,6,Labour,I voted Remain,0,1,1,0,1,1,1,0,1,1,0,0,1,4,4,1,1,1,4,4,3,17,1,1,3,3,2,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.4271106675552896,0.4605479,-0.2474479,-1.432696,0.3507639,-0.6127352,3,-1.956808,0.4404816
38,Male,"Undergraduate degree (e.g., BA)",White,9,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,1,1,0,0,4,4,3,3,4,2,2,3,2,20,2,1,2,2,2,2,2,2,1,3,2,3,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.01267451,0.4694535,0.3507639,-0.6127352,3.666667,0.005775321,-0.8406505
26,Male,"Undergraduate degree (e.g., BA)",White,3,Labour,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,1,0,0,3,4,2,2,4,3,3,4,3,15,2,3,2,2,1,3,2,3,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,0.81085,-1.432696,0.3507639,-0.6127352,3,0.2316785,0.08410658
22,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,2,Green Party,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,4,4,4,3,3,3,4,3,4,7,1,1,2,2,1,2,4,3,3,3,3,3,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-0.4065692,0.4694535,0.3507639,1.236982,4,0.1748758,0.4700348
41,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,8,No party,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,2,6,3,3,2,2,2,3,2,7,0,0,1,1,1,2,2,2,2,4,2,2,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.608291,0.4390607,-0.7298882,-0.6127352,3.666667,-0.4905824,-0.8406505
23,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,1,Labour,I voted Remain,0,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,4,4,4,11,3,3,1,3,0,1,2,2,2,4,2,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,1.0804,0.4390607,0.3507639,-0.6127352,1.333333,-0.7075673,0.7514738
60,Female,A-level (or equivalent),White,4,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,2,3,6,3,3,3,3,3,3,11,1,1,1,0,0,3,2,4,1,2,3,3,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.5698738,0.1416574,0.3507639,1.236982,3.666667,0.1748758,-0.163024
53,Female,GCSE (or equivalent),White,3,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,1,0,0,4,3,3,4,4,4,3,3,3,15,2,2,3,3,2,3,3,2,2,2,2,2,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,0.5422262,-0.2660415,0.3507639,-0.6127352,3.333333,1.201249,-0.163024
23,Female,A-level (or equivalent),White,3,No party,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,3,2,4,4,4,22,3,3,3,1,1,1,2,3,3,3,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,1.613792,0.1090089,0.3507639,1.236982,1.333333,-0.4238932,0.7514738
27,Male,"Undergraduate degree (e.g., BA)",White,4,No party,I voted Remain,0,0,1,1,1,1,1,0,0,1,0,0,1,6,4,3,1,2,3,3,3,28,2,1,3,1,0,3,4,4,2,1,1,3,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,0.1364288,-0.2279331,0.3507639,-0.6127352,3.666667,-0.7805412,-0.163024
18,Female,A-level (or equivalent),White,4,Labour,I voted Remain,0,1,1,1,0,1,1,0,0,0,0,0,4,5,5,2,3,3,3,4,3,10,3,3,3,3,1,3,4,3,4,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.40609045973784896,-0.47624880000000003,1.613792,0.1090089,0.3507639,-0.6127352,4.666667,0.001127986,0.08410658
57,Female,GCSE (or equivalent),White,3,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,3,4,4,2,3,2,16,1,2,2,0,0,1,4,4,3,4,4,3,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.01485714,0.8064535,0.3507639,-0.6127352,1,0.9066103,-0.8406505
27,Male,"Undergraduate degree (e.g., BA)",White,8,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,1,0,0,4,5,5,1,3,1,3,3,4,11,0,1,1,1,0,0,3,3,3,3,3,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-1.001844,0.4694535,0.3507639,-0.6127352,4.666667,-1.155981,0.1113686
56,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,7,Green Party,I voted Remain,0,1,1,1,1,1,1,0,0,1,1,0,5,5,4,3,2,3,3,3,3,12,2,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,0.5422262,-1.432696,0.3507639,-0.6127352,4.666667,-0.05554693,-0.163024
49,Male,GCSE (or equivalent),White,6,Conservative Party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,5,5,5,3,4,4,3,3,2,13,1,1,1,1,0,1,4,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.5698738,0.8064535,0.3507639,0.6534573,5,0.9066103,-0.4439449
40,Female,"Undergraduate degree (e.g., BA)",White,4,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,2,5,6,2,2,2,4,2,4,8,3,3,3,2,2,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,1.613792,-1.432696,0.3507639,-0.6127352,4.333333,-0.7075673,0.2070939
38,Male,"Undergraduate degree (e.g., BA)",White,5,UKIP,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,4,4,5,2,2,2,4,4,3,19,1,1,1,1,1,3,2,3,1,2,2,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.5698738,0.1416574,-2.038794,-0.6127352,4.333333,-0.7075673,0.4404816
45,Male,A-level (or equivalent),White,10,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,3,4,5,1,1,1,5,5,5,13,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.608291,-1.432696,-2.038794,1.436416,4,-1.956808,2.018191
51,Female,A-level (or equivalent),White,3,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,1,5,4,2,3,2,4,4,4,16,3,3,3,3,0,3,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,1.613792,-0.2660415,0.3507639,-0.6127352,3.333333,-0.4238932,0.7514738
22,Female,A-level (or equivalent),White,8,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,4,5,6,1,1,1,3,4,3,12,1,0,2,1,0,3,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.8582493,-1.432696,0.3507639,0.6534573,5,-1.956808,0.08410658
40,Male,"Undergraduate degree (e.g., BA)",White,3,No party,"I was not eligible to vote, but would have voted Remain",0,1,1,1,0,1,1,0,0,0,0,0,3,4,5,1,1,1,5,4,3,10,1,0,1,2,1,2,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.40609045973784896,-0.47624880000000003,-1.035221,-1.432696,0.3507639,0.6534573,4,-1.956808,0.8306308
48,Male,"Undergraduate degree (e.g., BA)",White,4,Conservative Party,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,0,0,0,4,5,5,4,4,4,2,2,2,18,2,1,2,1,1,2,4,4,4,4,3,3,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.01267451,0.8064535,0.3507639,0.6534573,4.666667,1.201249,-1.18754
49,Female,A-level (or equivalent),White,11,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,1,0,0,0,4,6,5,4,2,3,4,3,2,13,0,0,1,3,2,3,5,5,1,2,4,4,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.608291,0.4999058,-0.7298882,0.6534573,5,0.1184472,-0.0964269
53,Male,A-level (or equivalent),White,1,Labour,I voted Remain,1,1,1,1,1,1,1,0,0,0,1,0,4,5,5,3,4,4,2,2,4,19,2,2,2,1,0,2,3,3,2,3,2,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.3735994,0.3913119,0.1090089,0.3507639,-0.6127352,4.666667,0.9066103,-0.4866266
37,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,6,Liberal Democrats,I voted Remain,0,1,0,1,1,1,1,0,0,0,0,0,6,6,6,1,1,1,5,5,5,14,3,3,0,2,1,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.8992488,-1.432696,0.3507639,-0.6127352,6,-1.956808,2.018191
23,Male,"Undergraduate degree (e.g., BA)",White,3,No party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,3,6,3,3,3,3,3,3,3,29,2,1,2,1,1,2,3,3,2,3,3,3,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.01267451,0.4694535,-0.6312109,0.09546931,4,0.1748758,-0.163024
54,Female,A-level (or equivalent),White,2,No party,I voted Remain,0,1,1,1,1,1,1,0,1,0,0,0,3,6,4,3,4,3,4,5,3,21,2,1,2,1,1,3,2,3,2,3,2,2,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.01267451,0.1090089,-1.338969,-0.6127352,4.333333,0.4115887,0.7198576
29,Male,"Undergraduate degree (e.g., BA)",White,8,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,2,5,3,2,3,2,2,2,2,17,2,1,2,3,3,2,3,4,2,3,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-0.01267451,0.1090089,0.3507639,0.6534573,3.333333,-0.4238932,-1.18754
73,Male,GCSE (or equivalent),White,3,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,6,6,6,4,4,4,2,2,1,40,1,1,1,0,0,1,4,4,4,4,4,4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-0.5698738,1.278887,0.3507639,-0.6127352,6,1.201249,-1.621019
19,Male,GCSE (or equivalent),White,1,No party,"I was eligible to vote, but did not",0,1,0,1,1,1,1,0,0,0,0,0,3,2,4,2,3,3,2,3,2,16,0,1,3,2,0,3,2,3,2,3,3,2,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,One,treat1,NA,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-0.6580952,0.1090089,0.3507639,-0.6127352,3,0.001127986,-0.8406505
35,Male,"Undergraduate degree (e.g., BA)",White,11,Conservative Party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,3,5,5,4,4,4,2,2,2,32,2,3,3,3,2,2,3,4,4,4,4,4,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.9809481,1.278887,0.3507639,0.6534573,4.333333,1.201249,-1.18754
54,Female,A-level (or equivalent),White,3,Green Party,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,1,1,2,3,4,4,3,3,3,16,0,0,2,0,0,3,3,4,3,3,3,3,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.345358,0.4694535,-0.6312109,0.6534573,1.333333,0.9066103,-0.163024
30,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,7,Labour,I voted Remain,0,1,1,1,1,1,1,0,1,0,0,0,4,4,5,2,2,2,3,4,3,23,1,2,2,1,0,2,2,3,2,2,2,2,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.01485714,-0.2660415,-0.7298882,0.6534573,4.333333,-0.7075673,0.08410658
58,Female,A-level (or equivalent),White,6,Conservative Party,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,1,0,0,5,5,5,3,4,4,3,2,2,16,1,0,3,3,3,3,3,3,2,3,2,3,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.6887563,0.4694535,-0.7298882,0.6534573,5,0.9066103,-0.7234561
50,Male,GCSE (or equivalent),White,3,Conservative Party,"I was eligible to vote, but did not",0,1,0,1,1,1,1,0,0,1,0,0,3,3,3,4,4,4,2,2,2,23,1,1,1,0,0,1,4,4,3,4,3,4,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-0.5698738,1.278887,0.3507639,0.6534573,3,1.201249,-1.18754
21,Male,"Undergraduate degree (e.g., BA)",White,3,Liberal Democrats,"I was not eligible to vote, but would have voted Remain",0,1,0,1,1,1,1,0,1,0,0,0,2,6,4,3,3,2,3,4,4,7,0,2,2,3,2,3,3,3,2,3,3,3,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-0.3770185,0.4694535,0.3507639,0.6534573,4,-0.2304456,0.3683095
47,Female,"Undergraduate degree (e.g., BA)",White,8,No party,I voted Leave,0,1,1,1,1,1,1,0,0,1,1,0,1,4,5,2,2,2,2,2,2,22,1,1,1,2,0,3,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,-0.5698738,-0.2660415,0.3507639,-0.6127352,3.333333,-0.7075673,-1.18754
34,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,6,Other party,I voted Remain,0,1,1,1,1,1,1,0,0,0,0,0,3,6,3,3,4,3,3,2,2,8,2,2,2,3,2,1,4,4,4,2,3,4,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.3913119,0.4999058,0.3507639,1.236982,4,0.4115887,-0.7234561
21,Female,"Undergraduate degree (e.g., BA)",White,5,Conservative Party,"I was not eligible to vote, but would have voted Leave",0,1,1,1,1,1,0,0,0,1,0,0,6,6,6,4,4,3,2,2,3,15,1,1,1,3,1,2,4,4,4,4,4,4,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.5698738,1.278887,0.3507639,2.085094,6,0.60588089999999994,-0.8061581
62,Female,A-level (or equivalent),White,8,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,1,0,5,5,5,4,4,4,2,2,2,10,3,3,3,0,0,2,3,3,2,3,2,3,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,1.208548,1.613792,0.4694535,0.3507639,1.236982,5,1.201249,-1.18754
21,Male,GCSE (or equivalent),White,4,Labour,"I was not eligible to vote, but would not have voted",0,1,0,1,1,1,1,0,0,1,0,0,1,3,1,1,1,1,5,5,5,10,1,0,1,1,1,3,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-1.035221,-1.432696,0.3507639,0.6534573,1.666667,-1.956808,2.018191
23,Male,"Undergraduate degree (e.g., BA)",White,1,Labour,I voted Remain,0,1,1,1,0,1,1,0,0,0,0,0,1,2,3,3,2,3,4,4,4,9,1,0,1,3,0,3,3,3,2,3,2,3,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.40609045973784896,-0.47624880000000003,-1.035221,0.4694535,0.3507639,0.6534573,2,-0.05554693,0.7514738
23,Male,"Undergraduate degree (e.g., BA)",White,5,Labour,I voted Remain,0,1,1,1,1,1,1,0,1,0,0,0,6,6,5,1,1,1,5,5,5,37,1,0,1,2,2,3,1,3,1,3,2,2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.035221,0.1090089,0.3507639,0.6534573,5.666667,-1.956808,2.018191
32,Female,A-level (or equivalent),White,4,Labour,I voted Leave,0,1,0,1,1,1,1,0,1,1,0,0,3,5,3,3,4,4,2,3,3,8,2,1,2,2,3,3,4,4,4,3,3,3,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,One,treat1,NA,United Kingdom,White,-0.34621092711436813,0.4605479,-0.01267451,0.4694535,-0.8369095,-0.6127352,3.666667,0.9066103,-0.5159897
30,Male,A-level (or equivalent),White,4,Labour,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,3,4,4,2,4,3,4,4,3,9,2,0,1,2,0,2,2,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-0.6002222,-1.432696,0.3507639,0.6534573,3.666667,0.2316785,0.4404816
34,Male,"Undergraduate degree (e.g., BA)",White,10,No party,I voted Remain,0,1,0,1,0,1,1,0,0,0,0,0,5,6,6,4,4,4,2,3,2,40,2,0,2,1,1,3,4,2,2,2,3,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-1.124857686528995,-0.47624880000000003,-0.4362619,-0.2660415,0.3507639,-0.6127352,5.666667,1.201249,-0.8406505
25,Female,"Undergraduate degree (e.g., BA)",White,7,No party,I voted Leave,0,1,1,1,1,1,1,0,1,1,0,1,3,4,5,2,3,3,2,3,2,13,2,0,3,1,0,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,1.20587,-0.2763005,-1.432696,0.3507639,0.6534573,4,0.001127986,-0.8406505
63,Male,GCSE (or equivalent),White,2,No party,I voted Leave,0,1,1,0,1,1,1,0,0,1,1,0,5,6,5,2,4,3,4,3,3,12,1,0,2,1,0,3,2,3,1,2,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.4271106675552896,1.208548,-0.8582493,-0.7588206,0.3507639,0.6534573,5.333333,0.2316785,0.1793645
23,Female,"Undergraduate degree (e.g., BA)",White,1,No party,"I was eligible to vote, but did not",0,1,1,1,0,1,1,0,0,1,1,0,3,3,4,2,2,2,5,4,5,25,2,2,3,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,France,United Kingdom,White,-0.40609045973784896,1.208548,0.5422262,-1.432696,0.3507639,-0.6127352,3.333333,-0.7075673,1.554463
39,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",White,5,No party,"I was eligible to vote, but did not",0,1,0,1,1,1,1,0,0,0,0,0,3,3,3,1,1,1,4,5,4,13,0,0,0,2,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,-1.975699,-1.432696,-2.038794,-0.6127352,3,-1.956808,1.051401
26,Male,A-level (or equivalent),White,5,Conservative Party,I voted Remain,0,1,1,1,1,0,1,0,0,1,0,0,2,3,3,3,4,3,3,4,3,9,2,2,3,3,2,2,3,3,2,3,1,3,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,NA,United Kingdom,White,0.47841109568154694,0.4605479,0.5422262,0.4694535,0.3507639,-0.6127352,2.666667,0.4115887,0.08410658
39,Female,A-level (or equivalent),White,3,Labour,I voted Leave,0,1,0,1,1,1,1,0,0,0,0,0,2,4,4,4,4,4,2,2,2,18,2,2,3,0,0,2,4,4,3,3,3,4,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,-0.47624880000000003,0.5422262,0.8415434,0.3507639,-0.6127352,3.333333,1.201249,-1.18754
28,Female,"Undergraduate degree (e.g., BA)",White,3,Labour,I voted Leave,0,0,0,1,1,1,1,0,0,1,1,0,4,6,5,2,2,2,4,3,3,16,2,3,3,0,0,2,4,4,2,2,2,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,1.208548,0.9809481,-0.2660415,-0.7298882,-0.6127352,5,-0.7075673,0.1793645
24,Female,GCSE (or equivalent),White,5,No party,"I was eligible to vote, but did not",0,1,1,1,1,1,1,0,0,1,0,0,3,6,4,2,2,2,4,3,3,15,2,2,2,3,1,3,2,2,1,2,2,2,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,0.3913119,-0.2660415,0.3507639,0.6534573,4.333333,-0.7075673,0.1793645
29,Female,A-level (or equivalent),White,7,Conservative Party,I voted Leave,0,1,0,1,1,1,1,0,1,1,0,0,2,4,3,3,4,4,2,3,2,13,1,1,1,2,1,2,3,4,4,4,3,4,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,-0.34621092711436813,0.4605479,-0.5698738,1.278887,0.3507639,0.6534573,3,0.9066103,-0.8406505
32,Male,A-level (or equivalent),White,4,No party,I voted Leave,0,1,1,1,1,1,1,0,0,0,0,0,3,4,5,4,4,4,4,3,3,11,0,0,1,1,1,1,4,4,3,4,3,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,-1.608291,1.278887,-1.338969,-0.6127352,4,1.201249,0.1793645
32,Female,A-level (or equivalent),White,6,Liberal Democrats,I voted Remain,0,1,1,1,1,1,1,0,0,1,0,0,1,6,4,1,1,1,4,4,3,27,3,3,3,1,2,3,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,1.613792,-0.7588206,0.3507639,-0.6127352,3.666667,-1.956808,0.4404816
37,Female,"Undergraduate degree (e.g., BA)",White,3,Green Party,I voted Remain,0,1,1,1,1,1,1,0,1,1,0,0,6,6,6,3,3,3,3,4,4,12,0,0,1,0,0,2,3,4,2,4,2,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,0.4605479,-1.608291,0.8064535,0.3507639,-0.6127352,6,0.1748758,0.3683095
27,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,10,No party,I voted Remain,0,1,1,1,1,1,1,0,1,0,0,0,5,6,6,2,2,2,3,4,3,22,2,2,1,2,2,2,4,4,3,4,4,4,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,One,treat1,United Kingdom,United Kingdom,White,0.47841109568154694,-0.47624880000000003,0.2424533,1.278887,0.3507639,0.6534573,5.666667,-0.7075673,0.08410658
